Beyeler;4
Beyli;1
Beynon;1
Beytrison;3
Bezat;1
Bezençon;6
Bezinge;1
Bezon;1
Bezuchet;1
Bezzola;2
Bhend;4
Biadici;1
Biady;1
Biaggi;3
Biaggini;2
Biaggio;1
Bianchetti;2
Bianchi;22
Bianchini;5
Bianconi;1
Bianda;1
Biarini;1
Biasca;2
Biäsch;1
Biaudet;1
Biber;3
Biberstein;5
Bibet;1
Bichet;2
Bichsel;8
Bick;1
Bickel;11
Bicker;2
Bidau;1
Bidaux;2
Bideau;1
Bideaux;1
Bider;1
Biderbost;1
Bidiville;1
Bieber;1
Biechler;1
Bieder;1
Biedermann;13
Biedert;1
Biefer;2
Bieg;1
Biegger;1
Bieglin;1
Biehly;1
Biel;1
Bielander;1
Bieler;11
Bieli;1
Bielmann;8
Bielser;1
Bienz;10
Bieri;15
Biert;1
Bietenhader;2
Bietenholz;2
Biétry;3
Biffiger;2
Bifrare;2
Bigel;1
Bigger;1
Bigler;7
Bigliel;1
Bignasca;1
Bignasci;1
Bignens;1
Biland;1
Bilang;1
Bilat;1
Bilger;3
Bilgerig;1
Bilgischer;1
Bill;3
Billard;3
Billaud;1
Bille;1
Billeter;2
Billieux;2
Billig;1
Billing;2
Billon;2
Billwiller;1
Bind;1
Bindella;1
Binder;17
Bindit;3
Bindith;1
Bindschädler;1
Bindschedler;2
Bindt;1
Bindy;1
Biner;3
Binet;1
Bing;1
Bingesser;2
Binggeli;4
Bingisser;1
Bini;1
Binkert;5
Binna;1
Binner;1
Binsacca;1
Binz;6
Binzegger;1
Biolaz;1
Bioley;3
Biollay;2
Biolley;7
Bion;1
Bionda;3
Biondi;1
Biondina;2
Biondini;1
Bippert;2
Bippus;1
Birbaum;7
Bircher;12
Birchler;1
Birchmeier;2
Birde;1
Birenstihl;1
Biri;2
Birkhofer;1
Birmann;1
Birnstiel;1
Birra;1
Birrer;13
Birrfelder;1
Birri;2
Birrwyler;1
Birsinger;1
Biry;1
Bisang;6
Bisaz;2
Biscara;1
Bischof;16
Bischofberger;5
Bischoff;16
Bisculm;2
Bise;2
Bisegger;1
Biselx;1
Bisenz;1
Biser;5
Bisguolm;1
Bisi;1
Bisig;1
Bislin;1
Bissat;2
Bissegger;8
Bissig;7
Bitschin;2
Bittana;1
Bittel;4
Bitter;1
Bitterli;3
Bitterlin;3
Bitz;4
Bitzi;2
Bitzius;1
Biucchi;1
Biveroni;2
Bivetti;1
Bivrun;1
Bize;1
Bizzini;1
Bizzozero;2
Blanc;29
Blanchard;11
Blanchat;1
Blanche;4
Blanchenay;2
Blanchet;5
Blanchod;1
Blanchoud;2
Blanchut;1
Blancpain;1
Blandenier;1
Blank;6
Blanvalet;1
Blanz;1
Blapp;1
Blarer;1
Blaser;19
Bläsi;5
Blasimann;1
Blass;1
Blatt;2
Blatter;25
Blatti;1
Blättler;5
Blattmann;4
Blattmer;2
Blattner;3
Blau;2
Blauenstein;1
Bläuenstein;2
Bläuer;3
Blauner;1
Blavignac;1
Bleichenbacher;1
Bleichmann;2
Bleiker;7
Blein;1
Bleisch;1
Blesi;2
Bless;2
Blessing;1
Bleuel;1
Bleuer;3
Bleuler;8
Blickenstorfer;4
Bliggensdorfer;1
Bliggenstorfer;3
Blikisdorf;1
Blindenbacher;1
Bloch;11
Blöchliger;3
Blöchlinger;4
Blondel;4
Blondey;1
Bloque;1
Blösch;4
Blotti;1
Blötzer;1
Blülle;1
Blum;29
Blumenstein;1
Blumenthal;8
Blumer;5
Blunier;1
Blunschi;3
Bluntschli;2
Boand;1
Bobillier;1
Bobillot;1
Böbner;2
Bobst;3
Bochatay;4
Bochatey;1
Bocherens;1
Bochet;2
Bochez;1
Bochsler;5
Bochud;6
Bochy;1
Bocion;1
Bock;2
Bockhorn;2
Böckli;3
Böcklin;1
Bockstal;1
Bocquet;1
Boden;1
Bodenmann;5
Boder;2
Bodevin;1
Bodinoli;1
Bodmer;30
Boéchat;1
Böesch;1
Boeschenstein;1
Boeuf;1
Boffa;4
Boffi;2
Boggia;1
Boggini;2
Bögli;5
Böglin;1
Bognuda;2
Böhi;8
Bohl;2
Böhlen;2
Bohler;4
Böhler;3
Bohlhalder;1
Bohlhalter;1
Bohli;3
Böhm;2
Böhme;1
Bohnenblust;4
Bohner;1
Bohni;2
Böhni;2
Bohny;3
Böhny;1
Bohren;2
Bohrer;4
Bohy;1
Boiani;1
Boicard;1
Boichat;1
Boil;1
Boileau;1
Boillat;4
Boillet;2
Boillod;1
Boillotat;1
Boinay;1
Bois;1
Bois de Chesne;1
Boisot;1
Boissier;3
Boissonnas;1
Boiteux;2
Boitzi;1
Boivin;2
Bolay;2
Bold;1
Bôle;1
Bolens;3
Boler;1
Bolfing;2
Bolinger;2
Boll;4
Böll;1
Bolla;2
Bollag;1
Bollat;1
Bolle;4
Böllenrücher;1
Bolle-Picard;2
Boller;13
Böller;2
Bollet;1
Bolleter;1
Bollhalder;1
Bolli;5
Bollier;5
Bolliet;1
Bolliger;12
Bollin;2
Bollina;1
Bollinger;7
Bollmann;3
Bologna;1
Bolognini;1
Bolomey;7
Bölsterli;7
Bolt;10
Bolthauser;1
Bolz;1
Bolzern;1
Bolzli;1
Bomatter;2
Bombeli;1
Bomberger;2
Bomio;1
Bomio-Confaglia;1
Bomio-Giovanascini;1
Bomio-Pacciorini;1
Bommeli;3
Bommer;10
Bommottet;1
Bon;4
Bona;1
Bonadurer;1
Bonalini;1
Bonanomi;1
Bonard;4
Bonbernard;1
Bondallaz;3
Bondaz;1
Bondeli;1
Bonderer;1
Bondietti;1
Bondolfi;1
Bondt;5
Bonell;1
Boner;6
Bonetta;1
Bonetti;10
Bonfantini;1
Bonfils;1
Bongard;7
Bongni;1
Bongulielmi;1
Bonhôte;3
Boni;1
Böni;3
Bonifaci;1
Bonifas;1
Bonifazi;2
Böniger;2
Boni-Pedretti;1
Bonjean;1
Bonjour;4
Bonjour dit Brazey;1
Bonjour-dit-Brazey;1
Bonna;1
Bonnant;1
Bonnard;7
Bonnavaux;2
Bonnaz;1
Bonnemain;2
Bonnet;7
Bonneton;1
Bonnevaux;1
Bonny;2
Bono;1
Bonoli;2
Bonomi;1
Bonorand;3
Bont;3
Bontà;3
Bontadelli;1
Bontadina;1
Bontems;1
Bontognali;1
Bontosi;1
Bontron;1
Bonvallat;1
Bonvin;13
Bonzanigo;1
Bönzli;2
Bonzon;6
Boo;3
Boog;4
Bool;1
Boos;1
Bopp;8
Boppart;2
Boraley;1
Borboen;2
Borcard;3
Bord;1
Bordier;1
Bordigoni;1
Bordon;1
Bordoni;2
Bordonzotti;1
Borel;10
Borel-Jaquet;2
Borell;1
Borella;5
Borelli;1
Borel-Petit-Jaquet;1
Borel-Petitjean;2
Borel-Saladin;1
Borer;8
Borga;2
Borgeat;3
Borgeaud;7
Borgeaud dit Avocat;1
Borghi;1
Borgnini;1
Borgo-Caratti;1
Borgognon;4
Boringhieri;1
Borini;1
Borla;2
Borlat;1
Borle;3
Börlin;5
Borloz;4
Born;9
Bornaghi;1
Bornand;5
Borne;2
Borner;3
Bornet;3
Bornhauser;1
Bornoz;1
Borra;1
Borradori;1
Borrani;1
Borrat-Besson;1
Borrer;3
Borretti;1
Borri;1
Borrini;1
Borruat;1
Borsa;1
Borsay;1
Borsinger;1
Borsini;1
Borter;7
Bortis;2
Boru;1
Bory;8
Boscacci;2
Bosch;4
Bösch;28
Böschenstein;1
Boschetti;4
Boschung;7
Boser;1
Bosia;1
Bösiger;7
Bosio;1
Bosler;1
Boson;2
Boss;8
Bossailler;1
Bossard;13
Bossardt;2
Bossart;11
Bossat;1
Bossay;1
Bossel;4
Bossens;2
Bossert;8
Bosset;2
Bossey;1
Bosshard;43
Bosshardt;8
Bosshart;6
Bossi;8
Bossinger;1
Bossli;2
Bosson;6
Bossy;3
Bost;1
Both;1
Bötschi;7
Bott;4
Botta;3
Bottani;3
Botteron;1
Bottinelli;3
Bottini;1
Bottoni;1
Botz;1
Boucard;1
Bouchat;1
Boucherin;1
Boucherle;1
Boudaban;1
Boudry;1
Bouele;1
Bouffard;1
Bouille;1
Bouillet;1
Bouisse;1
Boujeon;1
Boujon;1
Bouju;1
Boulard;1
Boulaz;2
Boulenaz;1
Boulet;1
Boulnoix;2
Bouquet;6
Bourban;1
Bourcart;1
Bourdillon;1
Bourdilloud;2
Bourdin;1
Bourgeois;14
Bourget;1
Bourgknecht;1
Bourgmestre;1
Bourgnon;2
Bourgoin;1
Bourgoz;1
Bourgue;1
Bourguet;1
Bourguignon;4
Bourguinet;1
Bourl'honne;3
Bourloud;2
Bournez;1
Bournissen;1
Bournoud;1
Bourquard;6
Bourquenez;1
Bourquenoud;2
Bourqui;2
Bourquin;18
Bourquinet;1
Bourrecoud;1
Bourret;2
Bourrit;1
Bourrut;1
Bouru;1
Bousquet;1
Boutellier;1
Bouthillier de Beaumont;1
Bouvard;1
Bouverat;1
Bouvier;8
Bouvrot;1
Bovard;5
Bovard-Gillabert;1
Bovat;1
Bovay;6
Bové;1
Bovel;1
Boven;4
Boverat;2
Bove-Righini;1
Boverio;1
Bovet;21
Bovey;5
Boveyron;1
Bovier;5
Bovigny;2
Bovon;1
Bovy;4
Bovy-Lysberg;1
Bowald;2
Bowee;1
Boxler;2
Boy;1
Boy de la Tour;2
Boy-de-la Tour;1
Boyer;1
Bözinger;1
Bozzini;2
Bracher;10
Brack;5
Bräcker;2
Brader;2
Braga;1
Brägenzer;1
Brägger;10
Braghetta;1
Bragoni;1
Braguglia;1
Brahier;4
Braichet;1
Braillard;9
Braissant;1
Bräker;3
Bräm;8
Bramaz;2
Branca;1
Branca Dumas;1
Branca Masa;1
Branche;1
Brand;19
Brandeis;1
Brandenberg;2
Brandenberger;10
Brander;8
Brandes;1
Brandini;1
Brändle;6
Brändli;29
Brändlin;2
Brändly;1
Brandstetter;2
Brandt;11
Brandt-dit-Grieurin;4
Brandt-dit-Simeon;1
Branger;1
Branschi;1
Brantschen;2
Braschler;4
Brasey;4
Brassel;1
Brasser;1
Brast;1
Bratschi;5
Bratteler;1
Brauch;2
Bräuchi;2
Brauchli;3
Brauchlin;1
Braucoup;1
Brauen;2
Braun;29
Braunschweig;1
Braunschweiler;1
Braunwalder;3
Bräutigam;1
Bravi;1
Bravo;1
Brawand;2
Brayer;1
Brayoud;2
Brazerol;1
Brazzi;1
Brazzola;1
Brechbühl;8
Brechbühler;2
Brêchet;4
Bréchon;1
Brède;1
Breetz;1
Bregand;1
Bregenzer;4
Bregnard;1
Bregnoni;1
Breguet;3
Bregy;6
Brehem;4
Breit;2
Breitenbach;1
Breitenberg;1
Breitenmoser;12
Breitenstein;12
Breiter;3
Breitinger;1
Breitler;1
Breitschmid;3
Brélaz;3
Brem;3
Bremgartner;1
Bremi;1
Brenier;1
Brenn;1
